tag,helpful,weighted_vote_score,comment,date,minutes,early_access
recommende,3,0.5384615659713745,"Mon évaluation concerne le jeu solo NBA pur ( Mode MyCarreer et MyGM ) étant donné que le jeu multi-joueur est un non-amusement constant et ressemble a tout sauf à du Basket. Je précise que le mode multijoueur n'est pas amusant à cause de sa communauté et non de la faute des devs.   Bon le mode MyCarreer en NBA, le scénario pour notre joueur est bien et y'a plein de petits happening de stars durant la progression a chaque fait marquant. Le gameplay est vraiment bon dans l'ensemble, mais... depuis la refonte du système de shoot qui fait tout pour maintenir le joueur environ 50% de réussite, déjà a niveau de jeu all-star ce cher Jayson Tatum même en sortie de dribble shoote a un taux de réussite largement supérieur à 50% et alors niveau hall of fame on frise les 70% c'est indécent, même des joueurs avec un mauvais shoot a 3 points, shootent vraiment bien. Autant vous dire qu'ayant commencé avec les Nets je me fais ouvrir le fessard en boucle jusqu’à tomber sur les Wizards ou les Raptors. Alors je comprends que sur les playgrounds un joueur qui shoot a 70%+ c'est chiant et pas amusant, mais en NBA solo il faudrait peut être rendre la fenêtre de timing de green stable pour que le joueur soit récompensé, parce que d'un shoot a l'autre on sent que cette fenêtre n'est plus la même et ce même en wide open.. Malgré tout le mode est vraiment très bon c'est du vrai bon Basketball !   Le mode MyGM est tout aussi bon, et offre la possibilité de créer son équipe ou d'en prendre une déjà existante, on ajoute à ça la possibilité de drafter la prochaine pépite du basketball, et plein d'autres fonctionnalités, niveau gameplay c'est similaire au mode MyCarreer avec les mêmes points positifs et négatifs mais en globalité c'est vraiment le mode bac à sable NBA, et selon moi le meilleur mode du Jeu.   Le mode MyTeam, ben c'est le mode en ligne le plus équilibré selon moi et ça le rends plus agréable que les playgrounds par exemple.   En résumé, j'estime que les critiques moyennes sur le jeu sont assez sévères, le jeu vaut bien son prix, j'ai pas de problèmes de stabilité, crash malgré un pc moyen. 2k ne peut pas satisfaire tout le monde il faut en être conscient mais globalement je m'amuse vraiment sur le jeu jusqu’à ce que Giannis me dunk dessus pour la 3ème fois consécutive.",2024-10-11 11:04:21,5190,False
not recommende,2,0.5367847084999084,"This game is a shame. Everybody is now aware of the way the game require you to buy VC if you don't want to grind for the rest of your life but the technical side is really a pity. Infinite loading despite an NMVE SSD, freeze and stuttering despite a radeon 6800XT, i was not ready for this unpleasant experience. This is unplayable for me and i won't buy an NBA2K game anytime soon.",2024-10-21 21:12:16,309,False
recommende,3,0.5353982448577881,"J'ai beaucoup aimé le mode ma carrière , il y a peu de bug , quelques joueurs impossible à arrêter sinon c'est correct et fluide . Avec un peu d'entrainement tu peux faire des séquences de ouf . Un bon jeu pour moi mais trop cher, je l'ai eu en réduc sinon je ne l'aurai pas pris .",2025-02-02 14:35:50,5992,False
not recommende,3,0.5319148898124695,"This is my first time doing a review cause i've never seen such a horrible performance issue , visual tearing in any game i wouldn't recommend getting it it's not worth the money and steam wouldn't refund me cause i passed the 2h only by 7 minutes",2024-11-10 16:32:07,1485,False
recommende,4,0.5300436019897461,"Cela fait longtemps que sur pc on attendait le renouveau 2K .  le jeu est très bon , mise à jour qui corrige tous les bugs flagrant , une bien heureuse réussite pour cette version là . Du lourd dans les dribles , la physique , shoot ( à prendre en main ) , cela devient excellent et immersif à tous point avec des graphisme bien jolie à l'oeil . C'est du très bon AAA .",2024-09-14 09:49:05,2705,False
recommende,1,0.523809552192688,"J'avais laissé un commentaire négatif et grrace à la communauté, j'ai pu regler mes soucis de perf sur PC, le jeu est tourne parfaitement bien ! ALLEZ LES PISTONS !",2025-03-30 16:19:01,214,False
not recommende,1,0.523809552192688,"Le jeu est absolument injouable. Je possede une carte graphique qui me mermet de jouer a tout les triples A actuels, mais un 2K qui possede le meme moteur graphique depuis 10 ans bientot et qui est absolument blindé de shader rend le jeu injouable et plein de bugs. Aucun plaisir a prendre sur un jeu de la sorte alors je prefere annuler cet achat.",2025-03-24 18:08:26,480,False
recommende,1,0.523809552192688,"Joli graphismes, sinon il n'y a pas beaucoup de changements, mais le jeu reste incroyable. Ce que j'ai moins aimé, c'est la mécanique de shoot.",2025-03-04 18:42:59,681,False
recommende,1,0.523809552192688,le jeu est cool le seul problème c est le shoot si tu as pas un minimum d entrainement tu fait déchirer en  ligne le système de timing de jauge avec la fléche franchement pu sa mère il s aurai du laisser comme 2k23 OU 2K24 c était mieux svp NBA 2K changer ceux système a la con,2025-02-21 22:00:24,1205,False
recommende,1,0.523809552192688,"Enfin un excellent NBA 2K. Cela faisait 4/5 ou 6 ans selon les goûts. Plus de bug en ma nba league. Quelques crashs mais vite patchés et puis ça n'arrive plus au milieu des matchs donc pas de perte de temps ni de frustration. Je jouais plus depuis 3 ans mais là la next gen plus de bug refonte de l'ath en ma nba league. -40% pour l'édition tournament avec 35000 VC jusqu'au 11 novembre 2024 soit pour 40 euros. 50h en moins d'une semaine pour moi.  Vive la NBA !!!",2024-11-06 06:36:15,3433,False
not recommende,1,0.523809552192688,"Nouvelle saison = nouveaux bug classique dans cette licence ! La barre de shoot qui se remet tous les 3 matchs, le jeu qui te kick en plein match sans raison, ... De mieux en mieux   Bon jeu dans l'ensemble mais trop bugger se qui gâche l’expérience !",2024-10-22 00:41:51,9191,False
not recommende,2,0.5210918188095093,"EDIT: The game is full of cheaters after official release, Proving Ground (ranked) is full of 60gen having all stats maxed, same for park. MyTeam has people ragequit in 4th quarter and you don't have the win. DONT BUY IF YOU WANT TO PLAY ONLINE.",2024-09-06 21:13:22,3253,False
not recommende,3,0.5206349492073059,Le jeu reste figé impossible à lancer quelle agréable expérience,2024-09-05 11:31:37,11,False
recommende,2,0.5205479264259338,tres bon jeux mais avoir une bonne graphique pour une meilleure expérience,2025-01-25 11:20:34,959,False
recommende,1,0.5205479264259338,very good game but when i tried to lunch it at first my antivirus just unistal the nba2k25.exe file so try do disable your antivirus,2025-01-12 20:16:41,379,False
not recommende,3,0.5196850299835205,"- le mode ma CARIÈRRE fige constament en ligne. Ce qui nuis grandement a l'expérience de jeux. j'ai écrit au support technique... sans réponse depuis 1 semaine - téléchargement vraiment long - après un achat à 100$ pour le jeux. il faut payer encore un bon 100$ pour pouvoir jouer en ligne car le jeux est un pay-to-win. - les vc sont beaucoup trop difficile à gagner, après 26h de jeux j'ai un GNR de 71 ce qui est clairement insuffisant pour jouer contre des GNR de 90 et +.  je recommande de boycott le jeux.  après 137 h de jeux, je recommande encore de Boycott le jeux. - j'ai jamais vue un jeux aussi mauvais en terme de temps de téléchargement entre les lieux, machtmaking et bien d'autre points négatif",2024-09-23 21:31:45,8218,False
not recommende,3,0.5528455376625061,"C'est moche et en plus ça bug... Vivement la concurence qu'ils commencent à se remuer le *** chez 2K. Pas de feature majeur en plus que les opus précédents on se croirait sur 2K19, ormis l'arrivé de la WNBA, qui n'est qu'un copié collé de la NBA en plus facile. Je trouve en plus de ça l'IA désastreuse même à pllus haute difficulté le terrains est ""mort"".  Vraiment très chères pour ce qu'il en ressort, c'est en tout cas le dernier que j'achète pour ma part...",2024-11-28 13:13:57,1434,False
not recommende,0,0.5,"bon c'est 2k quoi,le jeu est plutot mid,quand on change de compte on doit re installer les shaders,des crash gpu plutot fréquemment et un jeu gourmand en terme de perf,je recommande si vraiment vous ouvez pas jouer sur une console,sinon non",2025-04-11 23:50:29,11063,False
not recommende,0,0.5,Tellement de bugs que c'est presque impossible de faire une session sans devoir relancer le jeux au moin 2/3 fois,2025-03-12 21:43:37,2110,False
not recommende,0,0.5,"Franchement je suis vraiment déçu, je me suis accroché à ce jeu malgré un lancement sur PC catastrophique (le jeu était tout simplement injouable). Après la première mise à jour tout fonctionné à merveille, mais depuis 1 mois, le jeu est tout simplement injouable encore une fois : des téléchargements de shaders à chaque lancement, un parc qui lague, des ralentissement lors des matchs et des chargements à rallonge. Je suis dépité de la faible qualité et du mépris de la part de 2K pour la plateforme PC, je ne recommande pas ce jeu, même si j'y ai joué plus de 100h, et je n'achèterais plus de NBA2K, car j'en ai marre de payer 70€ pour un jeu de cette faible qualité.",2025-03-08 16:01:20,6780,False
not recommende,0,0.5,Beaucoup trop de déconnexion en match street ma carriere (Bug de leur serveur). Défaite sur défaite de quoi dégouter.,2025-02-23 20:51:22,5491,False
not recommende,1,0.5,"4h pour installer ce jeu ! Les serveurs Steam sont vraiment instable !  Ensuite pour installer les shaders lors du lancement de jeu, c'est interminable ! On veut juste jouer et pas attendre 3 plombs ! Tous ces jeux deviennent vraiment une grosse source d'énergie !",2025-02-10 18:01:08,16,False
not recommende,0,0.5,"i just bought the game and cant even start the game, i think fifa and NBA2K are challenging for the worst game of the year",2024-12-15 15:39:15,52,False
not recommende,0,0.5,"Pas possible de faire un jeux plus mauvais Crash toute les 2 min dans le menu , Quand le jeux ce décide a fonctionner je lance un match Au début du match l'arbitre a du lancer 3 fois la balle , Puis une fois la balle est sortie en touche et fin du match le jeux a encore crash",2024-12-15 01:02:28,34,False
recommende,0,0.5,"2k correct mais sans plus, la mécanique de shoot est compliquée à prendre en main mais le reste est cool",2024-12-14 14:36:17,615,False
not recommende,0,0.5,"ENFIN la Next Gen.  C'est le seul point positif  Le jeu est tellement mal optimisé qu'il passe son temps à crash, même quand tu changes les paramètres graphiques il n'enregistre pas les changements. Comme d'hab avec NBA2K sur PC, on se fait chier dessus faut dire les termes",2024-12-12 19:27:58,2431,False
not recommende,0,0.5,"Pris en édition Hall of Fame d'abord pour son abonnement à la chaine NBA, j'étais curieux de l'état des jeux NBA 2K n'en ayant pas touché un depuis au moins 10 ans. Ben c'est pas jojo. Sur le terrain il y a quelques nouveaux trucs sympas, mais toujours cette désagréable sensation que ce qui est demandé à la manette se traduit pas forcément à l'écran. Et surtout, le jeu ne veut pas que vous jouiez au basket, il préfère largement que vous regardiez une somme astronomique de publicités. Il pense même vous amuser en reproduisant au maximum le show lamentable servi durant les temps morts.   Une célébration déprimante du capitalisme.",2024-11-27 20:18:55,2912,False
not recommende,0,0.5,- trop de bugs - mal opti pour pc - META ABUSER  -reset the settings h24 -build trop chere - pas de solo/duo Q juste solo ou squad q  n'achetez pas pitier,2024-11-13 23:04:50,10431,False
recommende,0,0.5,Après 15h00 de jeu je peux juste dire que c'est le meilleur NBA2k auquel j'ai joué depuis longtemps. Avec le Nexgen c'est tout bonnement géant,2024-09-15 07:02:29,950,False
not recommende,1,0.4987834692001343,"Incroyable d'avoir des chargements aussi long et en plus le jeu est full bugué, match dynastie impossible etc... horrible, vraiment dommage. NBA 2k12 était déjà mieux.",2024-09-28 12:46:59,257,False
not recommende,0,0.4987834692001343,"Salut en tant que fan de la licence depuis 2013 je me devais de faire ce poste, je précise que je suis un gros joueur ma carrière.  Point Positif : la version PC est enfin nouvelle génération merci après plus de 2 ans d'attente... après les quelques points positifs c'est que le jeu est vraiment immersif en mode ma carrière les altercations avec d'autres joueurs certains challenge à valider c'est vraiment sympa. Beaucoup de diversité en ville mais qui n'est finalement que superflu, ils essaient de créer depuis longtemps open world mais ça n'a jamais été très réaliste. Match en parc si vous avez pote avec qui jouer c'est amusant sinon ça ne l'ai pas.  Mais tout ça se fait vite oublier par le point principal du jeu qui est pour moi beaucoup trop complexe et mal fini.  Point négatif : pour moi le gros point négatif c'est vraiment sur le tir et l'amélioration de votre joueur au maximum qui vous coûtera minimum 370K ! Plus le fait de try hard pour obtenir certains points en plus. Le système de mécanique de tir est vraiment catastrophique et beaucoup trop aléatoire. Si vous n'avez jamais joué à NBA2K passez votre chemin. Je peux comprendre qu'il soit complexe pour éviter certains modes de jeux en ligne d'avoir des joueurs trop cheaté mais pour des modes de jeux qui ne se joue pas en ligne c'est vraiment pesant. Surtout avec les zones de tir où l'on peut être froid ou chaud qui je trouve rajoute une pression supplémentaire quand on sait comment il est difficile de sortir d'une zone froide.  Il vous faudra quelques heures pour pouvoir bien le maîtriser, le jeu est complexe là où il pourrait être plus simple. Comparer au NBA auquel j'ai pu jouer il n'y a pas de grand changement majeur à part dans les mouvements et la complexité des animations.  J'attendais ce jeu avec beaucoup d'impatience, je reviendrai sur cet avis si nécessaire après plusieurs dizaine d'heures de jeux. Il s'agit d'un 5.5/10, pour l'instant, je ne retrouve pas l'amusement que l'on pouvait avoir sur les précédents ! (Je ne sais pas si je devrais le recommander ou pas)  EN  Hi as a fan of the license since 2013 I had to do this job, I specify that I am a big player my career.  Point Positif: the PC version is finally new generation thanks after more than 2 years of waiting... after the few positive points it is that the game is really immersive in my career mode the altercations with other players some challenge to validate it is really nice. A lot of diversity in the city but which is ultimately only superfluous, they have been trying to create Open World for a long time but it has never been very realistic. Parking match if you have friends to play with it's fun otherwise it doesn't have it.  But all this is quickly forgotten by the main point of the game which for me is much too complex and badly finished.  Negative point: for me the big negative point is really about shooting and improving your player to the maximum that will cost you at least 370K! Plus the fact of try hard to get some extra points. The shooting mechanics system is really catastrophic and way too random. If you've never played NBA2K, skip it. I can understand that it is complex to avoid certain online game modes to have players too cheated but for game modes that are not played online it is really heavy. Especially with shooting areas where one can be cold or hot that I find adds extra pressure when one knows how difficult it is to get out of a cold area.  It will take you a few hours to master it well, the game is complex where it could be simpler. Compared to the NBA I've been able to play, there's no big change except in the movement and complexity of the animations.  I was looking forward to this game, I will come back to this opinion if necessary after several ten hours of games. This is a 5.5/10, for now, I can't find the fun you could have on the previous ones! (I don't know if I should recommend it or not)",2024-09-11 00:31:13,1637,False
recommende,1,0.49794235825538635,2K should add a server in Canada because we are playing with 80 pings and more. but still a pretty good game,2025-04-08 20:30:26,6826,False
not recommende,4,0.4961831867694855,"impossible de jouer en ligne trop de bug , ma résolution et carte graphique pas prises en compte pfffff",2024-09-05 18:47:10,149,False
not recommende,2,0.5454545617103577,"Ce jeu est à fuir, j'ai eu la chance de l'obtenir grâce à une réduction mais à chaque fois que je le lance sa ne me démarre que l'écran EasyAntiCheat et je ne peux pas jouer au jeux.",2025-04-08 16:50:26,24,False
not recommende,2,0.5454545617103577,"A FUIR !!! C'est dingue de payer 70€ pour ça. Au final ce jeu c'est un peu comme LOL, on se fait h24 baiser mais on y retourne, à croire qu'on aime ça.  Oubliez le multi sans mettre la main au porte-feuille. La mentalité ? ""Regardez j'ai la plus grosse"", par contre ça s'arrête à 99, qui sait, peut être qu'un jour on pourra aligner 50 boules pour passer à 110 de gen.  Le mode carrière ? Bien, pas mal du tout, sympa. Oubliez la simulation de saison, parce que sinon votre perso finira à 42p/m, rien que ça. Oubliez aussi l'intelligence du coach. C'est drôle de voir que mon poste 4 (Miles Bridges, putain en plus il frappe sa femme ce con) défend quoi qu'il arrive sur Wembanyama (qui joue lui aussi poste 4, et qui n'a pas frappé sa femme pour le coup) alors que Nicolas Claxton en poste 5 pourrait défendre sur Wemby... bref, très frustrant...  Le mode MyNBA, My GM ? Bien, surement les meilleurs modes de jeu, qui permettent d'ailleurs de gagner quelques VC (comprenez Virtual Coins) à l'issu de quelques matchs, Par contre oubliez la ligue en ligne hein, truffée de bug, on a beau faire une draft d'expansion avec 8 joueurs protégés, le jeu ne veut rien savoir... on se retrouve avec des joueurs à 90 de gen en draft, comme si les Kings allaient lacher Sabonis comme ça...  Et dites moi, je ne vous ai pas encore parlé de la stabilité du jeu en tant que telle ? Ah bah là, c'est le pompon mes aieux...Un jeu qui freeze, même avec les dernières générations de CPU/GPU...des crashs, des bugs...enfin, heureusement qu'on est passé sur NewGen tiens, 2k22 serait presque en train de me manquer.  À n'acheter qu'en dernier recours, genre si vous avez tous les autres jeux qui existent sur cette terre et que vous vous ennuyez. Sinon, il en va de votre santé mentale, passez votre chemin.",2024-12-20 12:51:00,9495,False
not recommende,0,0.4901960790157318,"le jeu bug comme pas possible, c'est vraiment une honte de sortir un jeu dans cette qualité aujourd'hui",2024-10-30 23:17:15,432,False
not recommende,6,0.5307335257530212,le jeux fait que de crash  3 heures de jeux toujours pas reussi a finir mon premier match en carriere honteux 70 balles dans le vent,2024-09-07 04:30:02,210,False
recommende,1,0.47826087474823,les graphismes sont tres beau si tu aimes le basket ce jeu est parfait car tu as vraiment l impression d etre en nba en plus tu as des activites dans le jeu le jeu est incroyable,2025-01-04 23:43:18,336,False
recommende,0,0.4761904776096344,graphisme moyen mais gameplay vraiment pas mal,2025-02-16 12:00:12,342,False
not recommende,0,0.4761904776096344,"timing de shoot pas realiste, tu peux avoir un shoot ouvert, le timing parfait si lia decide que non le panier ne rentrera pas, rater des passes alley oops alors que le mec est clairement sur la balle cest du foutage de gueule, la defense jen parle memem pas cest une idnguierie comme cest trop compliquer de efendre parce que une fois que tu est passer cest impossinlme de revenir, par contre dans le cs conttraire le mec se retrouve avec la vitesse de pointe de usain bolt alors que cest un pivot de 1(àkg, franhement 22K faut areter le foutage de gueule, euter un peu la communaute quand elle ecrit des commentire et puis surtout arrete de changer des fonctionnalite parce quil y a des cheater et faite putopt en sorte que les cheater arereter de cheater, geznre par exemple en mettant un anti cheat plutot que de penalise les joueurs casual apres lavoir retelecharger apres des mois jje lance ma carriere et deviner quoi, mon perso tourne en rond sans cesse, ai debrancher tout les peripehriques sa continue de le faire, vraiment de la merde meme mon chien nen voudrais pas bande de merde 2K vous savez pas faire un eu",2024-09-18 22:00:48,11007,False
recommende,1,0.523809552192688,"🎯 Noté 8.9/10 Un grand fan de Nba 2k comme toujours mais je trouve que il manque beaucoup de chose comme le crosspaly ou alors d'autre animation face au ia en face. Sinon très bon jeu un peu répétitif mais c'est normale. on s'amuse beaucoup surtout entre pote",2025-03-08 19:11:30,18260,False
not recommende,1,0.523809552192688,"If you think you get a revolution, you'll be downed to earth real quick.  This game is not optimized and trash from all points.  Dribbling is slow as hell, you can't get shit unless the defender makes a wrong decision. Steals take 3 secondes to make as you'll miss more often than anything else leaving people wide open.  Forget the green window, it doesn't exist in this game as timings change everytime you step into a court or another. Even for me i'll get different shoot timings between career and the affiliation, which shouldn't exist.  i don't even talk about the settings resets, frames lost in the city or while a game is launching in the park.  And i don't even talk about cheaters, which will be cancer all year long ...  Anyways, don't waste your money on this, please.",2024-09-08 20:14:45,1820,False
not recommende,7,0.6190476417541504,"Impossible de jouer à cause des crash, sauvegarde détruite.  2h de jeu et j'ai pas encore pu lancer un match...",2024-09-07 13:02:11,118,False
recommende,0,0.4545454680919647,"oui, enfin la next gen sur pc, le système de dynastie et franchement sympas MAIS attendez vous a faire chauffer la carte bleu si vous voulez monter 99GNR sans jouer 10h dans une journée ( surtout si vous voulez plusieurs perso )",2024-12-31 01:58:21,4539,False
not recommende,0,0.451127827167511,"Negatives:  - Shot is worse than in other opus. Less intuitive and less reliable, makes it more random and less skill base than in previous opus. - The badge system is not as good as other opus, you cannot really chose which badges you want you have them automatically attributed based on your stats. - The nba games in career mode are non stop paused by annimation you cannot skip and sometimes forced at 30 fps which is really a pain to watch everytime. - The city is so bad I have motion sickness everytime I navigate inside.  - The commentators are worse than in previous opus and there is a lot of recycling of other games.  - If you want a player with ok stats you need to play about 40+ hours You can also pay 20-30 eur and directly have a ok player which looks the norm to play online. If you dont do it you will be totally useless in multiplayer. - 70eur game that is 90% recycling the previous opus and still a pay to win.   Positives: Nothing new, just large content of modes, possibility to choose annimations and practice in my court, content is huge, but spoiled by the negative points above.  All in all, I will ask for a refund this game is a waste of time if you already played previous opus.",2024-09-09 00:26:48,1097,False
recommende,1,0.5007132291793823,Franchement cette année 2k a fais un bon jeux plutot plaisant a jouer contrairement au jeux l'année dernière je le recommande fortement Bravo 2k,2024-09-17 11:05:34,1610,False
not recommende,0,0.5,25go de mise à jour obligatoire ??? super je ne peux donc plus jouer au jeu que j'ai acheté ; n'achetez pas cette arnaque conçue comme un free to play qu'on vous vend même à 35 balles,2025-02-24 10:44:02,1906,False
