tag,helpful,weighted_vote_score,comment,date,minutes,early_access
not recommende,0,0.4712042212486267,3 ptn d'année pour qu'il annonce le mod forge frenchement avec une campagne en monde ouvert y'a qu'un biome rien d'amusant a faire presque aucune nouveauté intéresant le jeu est la juste parceque c'est halo fau vraiment revoir la mentalité car pour sortir un jeu comme sa a sa sortir pour 80 euro ! pour un game play répétiif pour ne meme pas avoir le mod forge assez rapidement et avoir attendu 3 ans juste pour un ptn de béta et parlon meme pas du mod pvp rien de nouveau la campgagne y'a rien l'hisoire je ne l'est pas fini j'ai trop était déçu par se jeu qui aurait du être incroyable si Xbox ne serais pas la juste pour la tune,2024-11-24 05:21:56,1159,False
recommende,1,0.513078510761261,Multi fun et bourrin comme d’habitude mais le aim assist devient frustrant.. Campagne plaisante avec du fan service et des rappels agréables à Halo 2,2024-10-10 00:03:47,3667,False
recommende,1,0.4621359407901764,il a une plutôt bonne histoire qui est plus simple à suivre que le 5 qui n'apporte pas tant que ça à la franchise et malgré son accueil moyen avec tout ce qui tourne autour. le jeu reste bien avec un multi assez cool.,2024-09-27 07:59:47,214,False
recommende,0,0.5,"Franchement, meilleurs fps compétitifs auquel j'ai pu jouer. Depuis plus de 20 ans ça reste la license où je m'éclate le plus !",2025-03-28 00:11:38,7193,False
recommende,1,0.5,"Bonjour chers joueuses et chers joueurs,  Que dire de ce jeu ?  Bah on dirait presque du Tom Clancy's Ghost Recon® Wildlands mais en version Halo. ^^ Sauf qu'ici, El Sueño c'est Atriox.  En campagne solo, côté UNSC, il faut conquérir les postes avancés, et une fois que c'est fait, vous voyez des Marines par-ci par-là.  Même le fait de conduire des véhicules, ça rappel vraiment Wildlands, et les Marines butent les Covenants et Brutes comme si c'était des membres du Cartel. xD  Petit bémol quand vous pointez un lieu sur la carte tactique, l'itinéraire ne se trace pas donc faut à chaque fois ouvrir la map pour bien se situer sinon vous vous déplacer à l'arrache en coupant par les bois ou les rochers...  En solo, ça reste jouable malgré un crash du jeu par moment... Peut-être que je devrais changer dans les options et mettre la Nvidia plutôt que l'AMD, je sais pas...  Je vous recommande ce jeu si vous aimez la franchise Halo.",2024-12-22 20:44:40,893,False
not recommende,0,0.5,"Me demande de me connecter a microsoft mais ca ne marche pas  ca reset après un chargement et me demande d'appuyer sur entrée pour jouer pour me redemander de me connecter a microsoft infiniment d'ou le nom du jeu j'imagine",2024-10-27 16:09:09,823,False
recommende,0,0.5,"Univers, jouabilité, graphismes, ambiances, sons et les musiques +++ tout est top",2024-07-08 00:45:06,2213,False
recommende,0,0.5,"Game wont launch after loading screen, please fix it or tell me how to get trough it",2024-07-02 21:40:59,2705,False
recommende,0,0.4475703239440918,"Halo Infinite est une véritable réussite, un retour en force pour la franchise qui a su moderniser son gameplay tout en conservant l'essence même de ce qui rend Halo unique. La campagne solo est tout simplement époustouflante, avec des graphismes à couper le souffle et un monde semi-ouvert qui permet une exploration plus libre, offrant ainsi un sentiment de découverte rarement ressenti dans les opus précédents. Le personnage de Master Chief est plus charismatique que jamais, et le scénario est captivant, un vrai plaisir pour les fans de  Le multijoueur est tout aussi impressionnant : fluide, équilibré, et avec une grande variété de modes de jeu. 343 Industries a vraiment écouté les retours des joueurs, en proposant des cartes bien conçues et un système de progression gratifiant. Les combats sont dynamiques, avec un excellent ressenti des armes et des véhicules emblématiques. Que l'on soit novice ou vétéran, on s'amuse immé  En somme, Halo Infinite est un incontournable pour tout amateur de FPS. C'est à la fois un hommage respectueux à la série et une nouvelle étape audacieuse pour la saga. Que vous jouiez pour la première fois ou que vous soyez un fan de longue date, ce jeu ne vous décevra pas.",2024-11-07 22:46:01,37475,False
not recommende,0,0.5,"Mauvais jeu, rien ne va, les développeurs sont des incapables.",2024-08-13 14:10:24,32543,False
not recommende,0,0.5,"Worst campaign of the entire saga, probably will never play it again unlike the others.",2024-06-22 22:55:41,1653,False
not recommende,0,0.5,Dev doesn't give a sh!t about this game and don't put any effort to fix all the issue.,2025-02-09 13:43:57,39675,False
recommende,1,0.5,Ce jeu est bon il rappel tellement de souvenir ! Mais je le conseille vraiment en équipe avec des amis sans cela... les parties sont loongues,2025-01-21 14:37:27,7018,False
recommende,0,0.5,"Je viens de finir la campagne du jeux. Oui je sais, j'ai mis du temps a me décider a me lancer dans cet aventure que propose Halo Infinite principalement par peur d'être déçu au vu des nombreuses remarque que le solo a pu recevoir au lancement du jeux. Et en fin de compte, je peux les comprendre, enfin, certaines du moins. Il est vrais que le coter light rpg du jeux est un peut bizarre et peut être bouder dans les premiers instant. Mais au final, on le vois que très peut, juste le temps de finir les points de compétence qui s’obtiennent très facilement. Alors oui c'est peut être pour ajouter de la longévité au jeux ect ect. Et en soit c'est pas totalement faux, pour les anciens ou ceux qui ont pu jouer a l'édition anniversaire d'Halo on sait tous a quel point les campagnes proposée dans les opus précédents durait 1000 ans haha et pour notre plus grand plaisir ! Alors oui si on ne s'attarde que sur les missions principale il est vrais que le jeux a comme un gout de trop peux. Mais, quel scénario ! Honnêtement je me suis régaler, que ça soit par les petits plot twist, par les visuels ou bien les situation auxquels nous sommes confronté. Je me suis vraiment énormément épanouis dans l'histoire autour de cet annaux et les dénouements de fin mon laisser très émotifs du a l'attachement que j'ai pour le Major et Cortana, ces deux personnage m'accompagne depuis mon enfance alors comprenez pourquoi je n'ai pu m'empêcher de verser ma petite larme haha.   Pour faire court pour ceux qui hésitent peut être a l'acheter en ce moment, très honnêtement, attendez une petite promo et aller y sans hésitez vous ne serez pas déçu !   Merci pour ces 20h de jeux formidable et j'ai hâte de voir la suite ! ( Sans le coter rpg si possible haha )",2024-11-15 00:01:53,1258,False
recommende,0,0.5,A fun game but terrible multiplayer matching game.,2025-02-06 02:27:50,18953,False
recommende,0,0.5,"Bien aimé la campagne, le jeu est beau, manque un peu de faune",2024-06-08 20:07:26,1916,False
recommende,1,0.4512520134449005,Donc ses points forts :  - Le design  - les effets - Facile à utiliser - le gameplay - les graphismes - la musique - les armes et maps - le multi  Ses points faibles : - aucun  N'oubliez pas de laisser un j'aime si tu trouve cet avis utile :),2024-09-11 22:48:35,2132,False
not recommende,2,0.5084269642829895,"Chaque MAJ le jeu devient injouable, ras le *** de tout le temps devoir chercher à POUVOIR jouer. HALO est mort, je passe à autre chose...",2024-11-06 20:13:39,3812,False
recommende,0,0.5,beaucoup trop de cinématique ! mais dans l'ensemble plutôt pal mal.,2025-01-27 12:31:03,412,False
recommende,0,0.5,"good game, story not good",2024-07-14 20:32:52,9642,False
recommende,0,0.4761904776096344,surpasse tout les autres halo,2025-01-25 00:39:01,3108,False
recommende,3,0.5287958383560181,Really good campaign,2024-11-30 15:32:16,859,False
recommende,0,0.5,bon jeux,2025-03-23 14:47:51,469,False
recommende,0,0.5,tres bon jeu multi superbe qualité je recommande,2025-01-01 21:39:00,700,False
recommende,2,0.5,Best Halo gameplay,2024-12-03 21:28:17,1957,False
recommende,0,0.5,super jeux rien a redire,2025-04-21 21:25:42,3323,False
recommende,0,0.5,"H1:7/10 H2:9.5/10 H3:8/10 HODST:7.5/10 HREACH:7/10 H4:5.5/10 H5:6.5/10 H6:6.5/10",2024-07-07 20:45:06,2846,False
recommende,1,0.45627379417419434,A un moment j'ai cru que j'en avais une grosse ...  et puis en fait non !  J'EN AVAIS UNE ENORME !! JE SAVAIS PLUS OU LA METTRE FRERO !! A L'AiDE,2024-12-22 07:35:51,1004,False
recommende,2,0.5054945349693298,un bon Halo,2024-12-06 10:41:47,1138,False
not recommende,0,0.4000000059604645,"J'en est vue des FPS au cours de mes 15 derniers années... Mais celui la dépasse l’impensable. 31/12/2024 : j'étais en bonne santé  01/01/2025 : Dépression sévère causer par ce jeux  Le jeux est pas du tout opti, je saigne des yeux tellement c'est atrocement nul  j'en perd mes cheveux.",2025-01-01 22:48:09,1915,False
recommende,0,0.46854081749916077,il les super,2024-11-16 15:38:49,4384,False
recommende,0,0.49295774102211,Excellent jeu !,2024-09-12 23:40:18,264,False
recommende,0,0.5,Super jeu,2025-04-01 01:12:03,820,False
recommende,0,0.4491018056869507,top,2024-11-06 20:34:38,12617,False
not recommende,2,0.5163518786430359,Le moins bon de la série.,2024-08-09 00:38:57,2102,False
recommende,1,0.5,Master Chief with a grappleshot,2025-01-20 01:31:20,1421,False
recommende,0,0.49132946133613586,jeux cool long a charger,2024-10-08 22:01:46,4198,False
recommende,0,0.5,campagne solo,2024-06-07 18:40:49,2457,False
recommende,0,0.5,pas aussi bien que Halo 5 mais sa va,2024-07-21 19:44:05,2048,False
not recommende,1,0.5081967115402222,maj bug fps,2024-08-03 00:20:01,1626,False
recommende,0,0.49132946133613586,je me régale,2024-10-15 18:19:58,1576,False
recommende,0,0.5,awesome,2024-08-16 08:04:23,2276,False
not recommende,6,0.5199999809265137,Halo is dead,2024-06-06 17:54:26,3635,False
recommende,1,0.523809552192688,RAS,2024-10-27 15:34:02,5136,False
recommende,0,0.5,bien,2024-07-06 20:56:58,2993,False
recommende,0,0.5,.,2025-05-06 16:43:52,4608,False
recommende,103,0.8848324418067932,"[i]J'ai pris beaucoup de plaisir sur ce multijoueur mais le manque de vrai contenu aura eu raison de ma patience. Le jeu étant free-to-play, je le recommande toujours malgré tout. Cette évaluation ne sera plus mise à jour. Requiescat in pace.[/i]  La liste suivante recense les points les plus problématiques depuis la sortie du jeu, actualisés avec la dernière mise à jour.  1 - Il y a peu d'armes, la plupart sont inefficaces, et certaines ne sont plus viables depuis les bêtas. Le Ravageur reste une infamie malgré son récent buff ; 2 - Où est passé le Laser Spartan ? L'Empaleur n'est qu'un ersatz ; 3 - Le Fusil à pompe est honteux, moche et inefficace même au CàC. Rendez-nous celui de CE ; 4 - Il y a désormais de nombreux modes de jeu, mais il est toujours impossible de sélectionner celui qu’on veut jouer ; 5 - Trop peu de maps malgré les deux récentes alors que des classiques revisitées comme Beaver Creek, Blood Gulch, ou Sidewinder version CE seraient parfaites ; 6 - Le rayon du radar est trop faible (18 mètres) même s’il a été augmenté en 12v12 (24 mètres) ; 7 - Terminé le oneshot avec le crâne et le drapeau : pourtant constante des jeux Halo, il faut désormais frapper deux fois malgré le désavantage pour le porteur. Je ne comprends pas ce choix de gameplay qui modifie complètement l'équilibrage ; 8 - Le lag ou le code du jeu donne la sensation de devoir hijack un véhicule en étant extrêmement proche, là où l'ennemi qui aborde un Warthog semble sortir de nulle part ; 9 - Probablement pour la même raison, les grenades jetées vers l'ennemi sortent de Reach et celles reçues de CE, le Marteau tenu par l'ennemi oneshot à trois mètres, le dash n'est pas régulier, et les coups de crosse sont une loterie ; 10 - Les véhicules puissants et aériens sont largués aléatoirement sur la map, n'importe quand, n'importe où. Vous gagnez 2-0 en CTF au prix d'une lutte acharnée ? Un Scorpion droppé dans la base ennemie renversera la partie. Il faut revenir à l'ancien système : un Scorpion dans chaque base ; 11 - Les véhicules lourds qui étaient rarissimes sont désormais un peu plus courants. C’est un bon point ; 12 - Toujours à propos des véhicules, le feeling général s’est nettement amélioré, sans perdre en maniabilité ils sont maintenant beaucoup plus stables. C’est l’un des rares points très positifs ; 13 - Les véhicules détruits n'explosent plus immédiatement. Une lueur rouge vient indiquer que le véhicule va exploser, laissant le temps aux joueurs ennemis de descendre du Warthog sur lequel vous avez pourtant tiré une roquette ou un harpon d'Empaleur ; 14 - Les objectifs comme les positions à convertir et conserver peuvent se retrouver plus proches d'une base, permettant à l'équipe concernée de revenir en force en permanence avec une distance moindre à parcourir ; 15 - Le système de progression repose sur des défis hebdomadaires souvent remaniés mais toujours aussi chiants. Bon courage lorsqu'il faut gagner trois fois en TC ou CTF en 12v12 et que le mode de jeu ne tombe jamais (point 4), que la partie est déséquilibrée (points 10 et 14), ou que personne ne joue l'objectif (point 16) ; 16 - Beaucoup de joueurs réalisent leurs défis et ne jouent pas vraiment l'objectif, rendant la victoire d'autant plus compliquée ; 17 - Le Pass ne permet pas d'obtenir les cosmétiques vendus dans le magasin ingame à des prix prohibitifs. Malgré des tarifs scandaleux revus à la baisse, ce système reste idiot par nature et les baleines dépensent le prix de la MCC complète pour un porte-clés fluo foireux et un cosmétique immonde ; 18 - Le Pass s’il est fini permet désormais de gagner suffisamment de crédits ingame pour acheter le suivant ; 19 - Ne jouant presque plus, je ne peux pas en dire plus sur le cheat qui était beaucoup trop présent à la sortie du jeu. Malgré les promesses je ne pense pas qu’une lutte acharnée ait été entreprise, mais la baisse de fréquentation du jeu a dû atténuer le problème au moins en parties sociales.  Et pourtant malgré tous ces défauts c’est du bon Halo, on retrouve une sensation de jeu pré-Halo 4 qui manquait depuis longtemps. Je ne peux donc pas décemment mettre un pouce rouge. Malheureusement en ce qui me concerne je n’y reviendrai que très ponctuellement. Ça sera peut-être pour le prochain s’ils retiennent la leçon et décident de ne pas flinguer leur jeu dans le berceau.",2021-11-25 00:08:11,2490,False
not recommende,37,0.7519751787185669,"Halo Infinite fait partie de ces jeux où on se demande ce que les développeurs ont foutu pendant leur long temps de développement. Pour faire simple, après 6 ans de développement, on a: -une dizaine de maps seulement, tous modes confondus -peu de modes de jeux, d'ailleurs -Des battle pass -Des menus qui mettent (trop) longtemps à charger -L'équilibrage des armes géré par Dylan, 9 ans. Expliquez-moi dans quel monde le Rayon de Sentinelle et le Ravageur sont moins forts que des coups de crosse ?!?! -Certains choix vraiment incompréhensibles, comme les véhicules activés en mode Fiesta ou encore le Pistolet à Plasma qui ne paralyse plus les véhicules, alors que c'était le seul intérêt de l'arme ?!?! -Le mode Forge pas présent dès le début...ENCORE !  C'est vraiment triste de voir une des plus grandes licences de l'histoire du jeu vidéo s'enfoncer à ce point. Tout ça parce que quelqu'un chez Microsoft a décidé de faire de Halo un ""Game as a Service"", en sortant un jeu visiblement pas fini et avec un contenu ridiculement faible pour l'étoffer au compte-goutte, et mettre le multijoueur en ""Free-to-Play"" n'excuse pas ce modèle économique dégueulasse. Il est vraiment temps que les joueurs agissent contre ce genre de pratique honteuse, parce que quand Nintendo sortira des Mario ""Game as a Service"" faudra pas venir vous plaindre.",2022-09-02 14:24:29,6485,False
not recommende,45,0.6981027722358704,"Le gameplay est nickel, le lore et les possibilité que ça ouvre sont énormes, les graphismes sont top, et enfin on ressent la force d'un spartan.... mais c'est tout.   Coté campagne: - pas de coop (pour le moment, j'éspère que ça viendra dans une mise à jour) - des murs invisibles (uniquement quand t'es à pied) entre les gouffres - l'open world c'est bien beau, mais si il n'y a rien a faire dedans, ça ne sert à rien. Une fois que vous avez cassé les petites tours ennemis ici et là, et capturé toutes les bases, bah y a plus rien à faire sur la map  - la campagne est prenante mais trop courte, ça sent la suite en DLC - les ennemis que vous croiserez sur la map sont en mode touristes (on pourrait s'attendre à des escouades qui font des rondes entre différentes bases, mais nan, juste deux-trois paumés ici et là dans la forêt), ça manque d'ennemis dans les bases principales - les véhicules sont biens, mais littéralement en carton. - et quelques bugs d'ennemis qui disparaissent en plein combat - impossible de refaire les missions de campagne (ce sera possible avec les prochaines mises à jours) donc si tu veux refaire une mission, tu dois recommencer le jeu en entier  Coté multijoueur: - aucun équilibrage des équipes, c'est chiant de se faire éclater par des gens qui ont try hard le multi - le battle pass est nul à chier, c'est un échec et une honte absolue. Tout est fait pour te forcer à acheter le battle pass premium et  aussi dans la boutique. Tu veux changer la couleur ou l'apparence de ton armure ? Pas de soucis, va dans la boutique, ou bien achete le pass premium.... Personne ne voulais d'un battle pass pour commencer....  Conclusion : Le jeu est pas fini. Décevant pour le prix. Dommage Pour ceux qui trouve que j'exagère, à l'époque, on avait Halo 3/Reach , pour 60-65€, avec tout (campagne complète + coop, multijoueur réussi, partie personnaliser, la forge, le mode cinéma, le partage de fichier, la personnalisation d'armure, palette de couleur....), le baptême du feu pour reach et en dlc pour 20€, des cartes multijoueurs bonus (qui valaient le coup). En 2021, on a, pour 60€, une campagne pas fini, un open world vide, un multijoueur qui te pousse à l'achat, pas de couleur personnaliser, mais plutôt des palettes prédéfinies, la suite de la campagne en DLC donc probablement payant.... Ce n'est pas NORMAL d'accepter un produit pas fini. T'imagines si quand tu vas acheter une voiture pour 25000€, le vendeur te dit: Alors t'as les roues en DLC, et le volant arrivera avec la prochaine mise à jour, et pour le moteur, il faudra acheter le pass premium ?? Tu trouverais ça acceptable ? Je ne crois pas, et un jeux-vidéo n'y fait pas une exception.  D'un coté, on à enfin ce que l'on attendait d'un Halo, mais d'un autre coté, 343 à quand même réussi à nous la mettre profond. Je ne recommande pas le jeu pour le moment, à voir ce que donneront les prochaines mises à jour. Si je pouvais, je me ferai rembourser.",2021-12-29 03:12:33,2588,False
not recommende,32,0.6900367140769958,"[h1]Les bases d'un gameplay solide, mais...[/h1] ☑ La monétisation est [b]délirante[/b] ☑ Le système de progression est à revoir entièrement ☑ L'UI est calvaire ☑ La customisation est relativement pauvre : peu d'éléments, tous très génériques, et que l'on ne peut en plus de ça pas appliquer à toutes les armures ☑ Le jeu n'est pas particulièrement bien optimisé, les performances sont en réalité plutôt moyennes ☑ Les maps sont peu nombreuses, génériques, et les plus grandes sont horriblement mal conçues et s'avèrent vraiment inégales",2021-12-19 05:49:34,2643,False
not recommende,19,0.6774193644523621,"343i n'a rien appris de leurs échecs successifs (Halo 4, 5, MCC). Il serait temps pour Microsoft de mettre de côté son ""virtue-signal"" sur les réseaux sociaux et de se débarrasser de Bonnie Ross et Franck O'Connor, ils ont tous deux démontré qu'ils ne sont pas capable de gérer l'IP.  343i a eu un an de plus pour ""peaufiner"" Halo Infinite et 6 mois après le lancement, il manque 3/4 des modes et contenu. Serveurs à côté de la plaque, rubber-banding, les tirs ne sont pas toujours enregistrés, c'est encore plus ridicule lorsqu'un coup de marteau ou de tir de lance-roquettes à bout portant ne tue pas l'ennemi.  Quand à la campagne de Infinite... laissez tomber, c'est du grand n'importe quoi.",2022-05-05 19:31:40,5142,False
not recommende,13,0.6450867056846619,"[h1][b]Un gros gâchis[/b][/h1] [i]Halo Infinite[/i] prouve qu'un gameplay efficace ne suffit pas quand le reste ne suit pas. Les campagnes des Halo de Bungie sont tellement au-dessus.  [h1]Les plus[/h1] • [u]Un des meilleurs gameplays de la série[/u]. Simple et efficace, les déplacements sont très dynamiques. Le grappin est une excellente addition. • [u]Multijoueur free-to-play et pas pay-to-win[/u]. • Multijoueur qui se révèle assez fun quand le niveau des alliés et des adversaires est équilibré. • La Forge.  [h1]Les moins[/h1] • [u]L'open world tue le rythme de la campagne[/u]. On a une carte avec plein d'icônes de bases à capturer… Rien n'est intéressant, on ratisse la carte comme dans un Ubi-like. • Vers la fin de la campagne l'open world c'est fini, [u]on a droit à un couloir de l'ennui à la [/u][i][u]Halo 4[/u][/i]. • [u]Un seul environnement dans la campagne[/u]. J'espère que vous aimez les montagnes avec des sapins. • [u]Narration soporifique[/u] qui ne va nulle part. • Beaucoup d'armes avec un feeling mauvais et/ou un manque d'intérêt au combat. L'équilibrage n'est pas au top. • [u]Multijoueur déserté[/u] à cause du manque catastrophique de contenu au lancement. Il y avait trop peu de maps et de modes de jeu. Du contenu est arrivé petit à petit mais trop tard beaucoup de joueurs sont déjà passés à autre chose. • Des désynchronisations en multijoueur. • Malgré qu'on paye plein tarif la campagne, [b]le multijoueur reste un élément typiquement free-to-play donc gavé de battle pass, défis quotidiens et autre cosmétiques bidons vendus une fortune[/b]. • Compte Microsoft nécessaire.  Le multijoueur est gratuit alors vous pouvez l'essayez pour voir mais[b] la campagne n'en vaut pas la peine[/b].",2024-06-23 17:58:22,8710,False
recommende,7,0.6283783912658691,"En tant que fan de la franchise Halo depuis mon enfance, je vais tenter d'être objectif. Les nouveaux opus développés par 343 Industries ne sont pas à la hauteur de ceux créés par Bungie. Cela dit, affirmer qu'ils sont mauvais serait injuste. Même s'ils ne parviennent pas à égaler la première trilogie, ces nouveaux jeux restent bons, surtout pour ceux qui connaissent bien le lore. Sur ce point, on ne peut pas blâmer 343 Industries.  Cependant, il est certain qu'ils ont pris des décisions hasardeuses. Le système d'XP, par exemple, est discutable (ils auraient dû s'inspirer de celui de Reach). Il est clair que ce n'est pas Halo 6 et donc pas la suite directe du 5, mais le jeu apporte néanmoins de nombreuses précisions sur le lore et l'histoire en général.  La campagne est plus que correcte et le multijoueur s'est beaucoup amélioré depuis son lancement chaotique. On sent que 343 Industries met beaucoup d'efforts pour améliorer leur jeu. Ceux qui prétendent que c'est un ""dead game"" ne savent tout simplement pas de quoi ils parlent. La communauté est toujours très active et il y a encore de nombreux joueurs.  Il reste à voir les futurs choix de 343 Industries, mais le jeu ne cesse de s'améliorer !",2023-09-05 23:01:03,7068,False
recommende,9,0.6220130324363708,"Bonne campagne solo avec système de Boss sympa, le monde ouvert est certe pas aussi dense que d'autre jeu open world mais il reste cependant amusant à explorer.  La règle des 30 secondes de fun (règle d'or des premiers jeux fait par Bungie) est respectée, l'utilisation du grappin et les objets à lancer explosifs apportent un gros plus et une dynamique vraiment fun dans les combats.  Le multi est cool et jouissif, mention spéciale aux Big Team Battle (12v12 avec véhicules) et Firefight (Vagues d'ia) qui sont mes préférés. Pour les joueur clavier/souris comme moi, si vous cherchez un environnement compétitif par contre, il faudra passer sur la manette pour monter dans les top levels car sans l'assist vous allez vite ressentir la différence.",2024-02-09 18:07:02,8753,False
not recommende,8,0.5978216528892517,"un jeu avec un fort potentiel et des sensations très agréables mais complètement ruiné par une équipe d'incompétents... -4 maps en 1 ans de jeu... avec 0 sortie entre la beta et la sortie officielle du jeu par contre battle pass payant tqt :) -un pool d'arme très pauvre au long terme (alors que tout comme les maps il suffis de piocher dans les anciens jeu pour y trouver cartes et armes) -une customisation inexistante a moins d'utiliser la CB :) -un mode en ligne ""compétitif"" ou il est impossible de se reconnecter en cas de crash... (la ou tout les autres jeux compétitif type CS VALORANT Rocket League Overwatch c'est d'office une necessité)  et une pénalité si la game est perdu mais pas de points en plus  -un jeu compétitif avec un MMR random au bout de 10 partie de classement je me retrouve diamant direct... -Une campagne en monde ouvert avec encore une fois des idées très sympathiques mais on reste sur notre faim couplé à un scénario qui nous laisse sur la faim et surtout avec une remise a zéro de l'histoire balayant toute l'intrigue mise en place dans halo 5 (même si c'est un des pire halo je le reconnais mais quand le faire de cette façon c'est brutal et sans aucun intéret a part perdre le joueur)   A éviter pour le moment en attendant une mise ajour digne de ce nom.",2023-03-02 23:55:19,10165,False
